Artist and Title,Streams,Daily
Ed Sheeran - 2step,161768487,64879.0
Ryan Castro - Wasa Wasa,161735609,167954.0
Yura Yunita - Tutur Batin,161604084,186007.0
Santa Fe Klan - Todo Va Estar Bien,161084031,79533.0
IU - Celebrity,160981993,87332.0
Rod Wave - By Your Side,160927144,91524.0
BTS - Butter (Megan Thee Stallion Remix),160788862,30834.0
Tokischa - Linda,160716162,99343.0
Polo G - Bad Man (Smooth Criminal),160433820,54157.0
Rels B - Como Antes,159983108,244699.0
24kGoldn - Coco,159849722,30684.0
Vitor e Luan - Localiza Aí BB,159594559,69541.0
Sadie Jean - WYD Now?,159330572,91893.0
Fuerza Regida - Descansando,159173838,112559.0
El Fantasma - Soy Buen Amigo,159077191,122889.0
Martin Garrix - Pressure,159060186,44994.0
Drake - Love All,158870440,77302.0
Rod Wave - Street Runner,158525162,124790.0
AURORA - Cure For Me,158385268,127384.0
Robin Schulz - Young Right Now,158022422,67168.0
Wesley Safadão - Eu Já Tava Bem,157705801,17215.0
YoungBoy Never Broke Again - Nevada,157540728,121610.0
Badshah - Jugnu,157498611,88016.0
MC ORSEN - INCOMING,157458810,54414.0
Morgan Wallen - Dangerous,157454847,217081.0
Niko Moon - GOOD TIME,157420795,56836.0
NF - CLOUDS,157402839,74665.0
"Mari Fernandez - Não, Não Vou",157361299,26144.0
João Gomes - Se For Amor,155996207,32708.0
Måneskin - MAMMAMIA,155864121,137613.0
SEVENTEEN - Rock with you,155771245,135795.0
Young Stoner Life - Ski,155743548,59833.0
Aldo Trujillo - Tan Solo Morro,155616062,115847.0
Polo Gonzalez - Tan Solo Morro,155498814,116794.0
Drake - Fountains,155459278,116913.0
Ofenbach - Hurricane,155389980,135721.0
Navos - Believe Me,154942760,42045.0
Drake - Pipe Down,154937040,139141.0
Toby Romeo - Where The Lights Are Low,154832174,50625.0
ZAYN - Vibez,154785310,29688.0
Maria Becerra - Wow Wow,154438751,34946.0
Eladio Carrion - No Te Deseo el Mal,154386813,93758.0
Lyn Lapid - In My Mind,153798267,132915.0
Diego & Victor Hugo - Desbloqueado,153701754,47756.0
Yeat - Gët Busy,153656272,112100.0
Justin Quiles - La Botella,153493501,25836.0
Lorde - Solar Power,152941993,47710.0
Kane Brown - Memory,152513998,58219.0
Pop Smoke - Woo Baby,152388055,95475.0
Bo Burnham - Look Who’s Inside Again,152376183,90620.0
Pop Smoke - AP,152126082,33642.0
Justin Bieber - 2 Much,152052294,85515.0
Rkomi - NUOVO RANGE (con SFERA EBBASTA),151639408,59928.0
Gera MX - Se Me Olvidó,151448898,135772.0
Saucy Dog - シンデレラボーイ,151312663,75135.0
Budi Doremi - Mesin Waktu,150987715,109166.0
Ninho - Jefe,150685987,76731.0
Zack Tabudlo - Habang Buhay,150598456,87004.0
GAYLE - abcdefu (angrier),150499092,61923.0
Tiara Andini - Janji Setia,150404764,261851.0
Edgardo Nuñez - El Ruddy,149978770,98146.0
Kay Flock - PSA,149959325,183788.0
Eladio Carrion - Sin Frenos,149903808,118918.0
Alan Walker - Not You,149799014,151603.0
Mau y Ricky - Mal Acostumbrao,148863975,34393.0
Lil Baby - Hats Off,148851127,44316.0
Macaroni Empitsu - なんでもないよ、,148843853,84247.0
Tito Torbellino Jr - El Vago De Los Nike,148745806,141589.0
Os Barões Da Pisadinha - Quero Ver é Me Esquecer,148722348,15685.0
Ritviz - Liggi,148649916,101211.0
Rauw Alejandro - Cosa Guapa,148578028,211788.0
Jack Harlow - SUVs (Black on Black),148086547,43760.0
ArrDee - Oliver Twist,147958092,45881.0
Morad - Pelele,147667106,125820.0
"Stray Kids - Red Lights (Bang Chan, Hyunjin)",147664694,141611.0
Punto40 - Mini Mini,147582951,71965.0
Purple Disco Machine - Dopamine,147363166,77267.0
UZI - PAPARAZZI,147358464,82075.0
Chase Atlantic - OHMAMI,147212366,110644.0
Grupo Firme - Cada Quien,147204145,57190.0
JEON SOMI - DUMB DUMB,146794709,76322.0
Morgan Wallen - Warning,146789422,147906.0
Jhayco - Dile (Homenaje),146681403,47893.0
Jorge & Mateus - Troca,146500585,15121.0
Billie Eilish - Lo Vas A Olvidar,146373121,67125.0
Rels B - SHORTY QUE TE VAYA BN <3,146372674,112790.0
grentperez - Cherry Wine,146233175,141565.0
Sam Kim - Love Me Like That,146227449,63879.0
Papa Roach - Born For Greatness,146159332,56416.0
Adie - Tahanan,145987723,147058.0
Los Gemelos De Sinaloa - Si Me Ven,145969882,111216.0
Baby Keem - durag activity,145960661,61394.0
sangiovanni - malibu,145937422,32098.0
P!nk - All I Know So Far,145898001,57862.0
Taylor Swift - Everything Has Changed,145607233,102913.0
Travis Scott - MAFIA,145472142,86376.0
Lost Frequencies - Rise,145393637,56713.0
Sefo - Bilmem Mi?,145256843,33394.0
Young Thug - Livin It Up,145253445,52902.0
"B Praak - Mann Bharryaa 2.0 (From ""Shershaah"")",145166016,83417.0
Fuerza Regida - Que Esta Pasando,145051169,48703.0
Natanael Cano - Diamantes,144831733,347823.0
Cean Jr. - YK,144751144,305523.0
"Bizarrap - Morad: Bzrp Music Sessions, Vol. 47",144739235,72017.0
Lola Amour - Fallen,144623944,156772.0
Surfaces - Wave of You,144568787,43749.0
Sigala - You for Me,144323773,31840.0
Vaundy - 踊り子,144101595,212478.0
Drake - Papi’s Home,143853694,60677.0
Ado - 踊,143817975,110079.0
VTORNIK - Money Rain,143357175,59460.0
Doja Cat - Been Like This,143197828,71504.0
L7NNON - Freio da Blazer,142999458,65652.0
OBOY - TDB,142927506,106864.0
Polo G - GANG GANG,142606180,30684.0
DVRST - Close Eyes,142435358,69515.0
Anne-Marie - Kiss My (Uh Oh),142044294,28973.0
YOASOBI - あの夢をなぞって,141647589,91543.0
Clairo - Amoeba,141562781,124504.0
Matheus & Kauan - Expectativa x Realidade,141332706,31157.0
Bizarrap - YaMeFui,141308860,66560.0
Tory Lanez - Lady Of Namek,140961182,172854.0
UZI - Umrumda Değil,140947500,70527.0
Arz - Alone With You,140942928,50949.0
Luke Combs - Doin' This,140752737,80177.0
Matheus & Kauan - Vagabundo,140704371,40617.0
Taylor Swift - Better Man (Taylor's Version) (From The Vault),140632744,80469.0
Misellia - Akhir Tak Bahagia,140312793,437720.0
Dayglow - Close To You,140115398,73870.0
Jason Aldean - If I Didn’t Love You,140039400,78062.0
Lovejoy - One Day,139472734,32310.0
Standly - Mi Gata,139430599,54830.0
UZI - CINDY,139123325,73039.0
"Tyler, The Creator - LUMBERJACK",139033927,62104.0
Wizkid - Essence,138857319,74819.0
DJ Snake - U Are My High,138854517,44899.0
Conan Gray - Overdrive,138823667,40025.0
1da Banton - No Wahala,138691432,145416.0
Duki - TOP 5,137917125,53324.0
Can Koç - Gökyüzünü Tutamam,137897684,66290.0
Russ Millions - Body,137680704,31059.0
Yura Yunita - Dunia Tipu-Tipu,137528503,138966.0
"Vishal-Shekhar - Nashe Si Chadh Gayi (From ""Befikre"")",137452186,168565.0
TWICE - SCIENTIST,137420485,58329.0
"Tyler, The Creator - JUGGERNAUT",137225179,73135.0
Nessa Barrett - i hope ur miserable until ur dead,137151104,57953.0
Lunay - TODO O NADA,136972391,46297.0
Rizky Febian - Hingga Tua Bersama,136939589,91422.0
creamy - Past Lives,136887652,80080.0
John Mayer - Carry Me Away,136816362,31411.0
11:11 Music Group - Past Lives,136647411,77803.0
AJR - Way Less Sad,136620559,57637.0
Maria Becerra - Mi Debilidad,136425145,61707.0
Thomas Rhett - What’s Your Country Song,136389951,105216.0
Pi’erre Bourne - Drunk And Nasty,136291064,81636.0
Zé Felipe - Senta Danada,136254601,16273.0
PinkPantheress - I Must Apologise,136210648,196398.0
Taylor Swift - Run,136142298,45162.0
Moneybagg Yo - Wockesha,135970448,47919.0
Tones And I - Cloudy Day,135672498,89038.0
Kanye West - Jail,135484665,38813.0
TALK - Run Away to Mars,135471312,139334.0
Knucks - Los Pollos Hermanos,135381277,163502.0
NLE Choppa - Final Warning,135251993,72251.0
LANY - dancing in the kitchen,134585163,45435.0
girl in red - Serotonin,134333936,50481.0
benny blanco - You,134241151,22700.0
Juice WRLD - Life's A Mess II,134159846,59884.0
Migos - Straightenin,134049901,42269.0
NCT DREAM - Hot Sauce,134008844,90083.0
Tayc - Le temps,133940732,103061.0
Rod Wave - Tombstone,133823559,92729.0
Ezhel - Bul Beni,133676012,47999.0
Fuerza Regida - Los Mire Con Talento,133611556,90623.0
Camilo - KESI,133539763,41689.0
Anuel AA - Antes,133390733,16924.0
Giveon - All To Me,133339179,135341.0
Os Barões Da Pisadinha - Zero Saudade,133269408,14222.0
Maluma - Agua de Jamaica,132818285,18196.0
Bausa - Madonna,132791151,46345.0
Emir Can İğrek - Kor,132671088,73289.0
Feid - CHIMBITA,132558224,105365.0
JESSIA - I'm not Pretty,132471224,30143.0
Drake - N 2 Deep,132412550,69460.0
Demi Lovato - Met Him Last Night,132240480,24089.0
Grupo Firme - Hablando Claro (En Vivo),131805358,51838.0
Los Lara - Fumando Mota,131298326,44050.0
Doja Cat - Naked,131112350,41048.0
Gunna - too easy,131063959,50218.0
EDIS - Martılar,130876049,94655.0
Manuel Turizo - Amor en Coma,130469689,31295.0
ArrDee - Flowers (Say My Name),130334140,51913.0
Arcángel - Si Te Veo,130136486,30804.0
Bad Bunny - De Museo,130068096,38544.0
Lil Nas X - SCOOP,130024379,32323.0
Clean Bandit - Drive,129853874,33876.0
EDIS - Arıyorum,129838336,69664.0
Yeat - Turban,129782536,99714.0
Wes Nelson - Nice To Meet Ya,129556559,27119.0
Rod Wave - Richer,129340224,46195.0
Kygo - Love Me Now,129277154,47175.0
Martin Garrix - We Are The People,128409697,24154.0
mgk - DAYWALKER!,128377058,37946.0
Daviles de Novelda - Flamenco y Bachata,128304462,62130.0
Ava Max - EveryTime I Cry,128107922,41489.0
"Bizarrap - Ptazeta: Bzrp Music Sessions, Vol. 45",128051102,53167.0
Sleepy Hallow - Basketball Dreams (Intro),127889107,94159.0
Glass Animals - Heat Waves,127655046,41278.0
"Dj Guuga - Volta Bebê, Volta Neném",127610426,10513.0
Lupillo Rivera - Grandes Ligas,127570473,55287.0
Marina Sena - Por Supuesto,127499217,45765.0
KASIMIR1441 - Ohne Dich,127061038,32038.0
Jão - Idiota,127057431,66986.0
Adele - My Little Love,127026803,43419.0
VALORANT - Die For You,126535925,86781.0
MACE - LA CANZONE NOSTRA ⟁ ︎(con BLANCO & SALMO),126378091,34337.0
UZI - Krvn,126336312,31148.0
Filipe Ret - F* F* M*,126205668,80593.0
Central Cee - 6 For 6,126129709,65899.0
Stromae - Santé,125925555,77491.0
Def Leppard - Photograph,125819240,107167.0
Megan Thee Stallion - Megan's Piano,125765413,79393.0
Trippie Redd - Matt Hardy 999,125564414,59681.0
MC Kevin o Chris - Tipo Gin,125435250,14157.0
Rauw Alejandro - Desenfocao',125332966,274403.0
Awesome City Club - 勿忘,125153619,34978.0
Laura Les - Haunted,124984321,85256.0
Camilo - Manos de Tijera,124652783,108790.0
Rain Radio - Talk About,124277005,39496.0
Grupo Los de la O - El Fat Tony,124152876,68887.0
Rhove - Shakerando,123841015,33115.0
Doode - Groupies,123050544,88872.0
Halsey - Could Have Been Me,122847333,145525.0
James Arthur - September,122484664,38898.0
Lil Baby - Real As It Gets,122419769,38345.0
Pink Sweat$ - At My Worst,122297566,49761.0
STAYC - STEREOTYPE,122177849,55532.0
Warren Zeiders - Ride the Lightning,122063194,121587.0
Big Red Machine - Renegade,122031612,80445.0
Chris Lorenzo - California Dreamin',121931777,100481.0
Kanye West - Believe What I Say,121827886,49829.0
A Boogie Wit da Hoodie - Man in the Mirror,121689568,75070.0
Duki - Pintao,121341491,141583.0
$uicideboy$ - Ugliest,121328463,109663.0
Anne-Marie - Don't Play,121094017,16906.0
Tate McRae - working,120993317,25645.0
Minelli - Rampampam,120744270,48997.0
Taylor Swift - State Of Grace (Taylor's Version),120742271,56909.0
AP Dhillon - SPACESHIP,120627435,60598.0
Imanbek - Dancing On Dangerous,120480705,30231.0
Morgan Wallen - Bandaid On A Bullet Hole,120461036,94549.0
Drake - IMY2,120026619,47659.0
Soso Maness - Petrouchka,119576252,47083.0
Jenna Raine - see you later (ten years),119498197,49937.0
DJ Khaled - I DID IT,119326351,23656.0
Bebe Rexha - Sacrifice,119319417,17007.0
Galantis - Dandelion,119261515,21730.0
Taylor Swift - Babe (Taylor's Version) (From The Vault),119251377,71564.0
ART - Belgisches Viertel,119052664,88852.0
Nilesh Ahuja - Thoda Thoda Pyaar,118978965,98311.0
Sueco - Paralyzed,118923988,42000.0
PEDRO SAMPAIO - ATENÇÃO,118576148,49042.0
YBN Nahmir - Opp Stoppa,118527883,40263.0
BIA - WHOLE LOTTA MONEY,118521334,33017.0
Mimi Webb - Dumb Love,118268310,23779.0
Topic - Chain My Heart,117968461,33980.0
Omah Lay - understand,117916061,94592.0
Alex Luna - Te Marqué Pedo,117740745,122798.0
Gusttavo Lima - De Menina pra Mulher,117735866,9123.0
Parmalee - Take My Name,117656399,80929.0
Tayc - D O D O,117497807,102820.0
Arthur Nery - TAKE ALL THE LOVE,117425514,434300.0
"Tyler, The Creator - HOT WIND BLOWS",117252783,104065.0
YOASOBI - 三原色,117225739,64561.0
The Kid LAROI - NEED YOU MOST (So Sick),117125881,24817.0
DENNIS - Deixa de Onda (Porra Nenhuma),117046827,20507.0
Sheena Easton - We've Got Tonight,117045267,60949.0
Naps - Best life,116935438,68608.0
Nej - Paro,116402086,73757.0
Dream - Roadtrip,116367320,9842.0
Billie Eilish - GOLDWING,116218506,105489.0
Feid - VACAXIONES,116185439,51925.0
Red Velvet - Queendom,115956830,41222.0
Matheus & Kauan - Imagina A Sentada,115928312,17993.0
UZI - Makina,115852201,57272.0
Brytiago - Desnudarte,115778758,39200.0
Polo Gonzalez - Sencillo Soy,115649200,83962.0
Jessé Aguiar - Alívio,115592314,93141.0
Justin Bieber - Deserve You,115512402,45982.0
Wesley Safadão - Passatempo,115445473,11340.0
Chase Rice - Lonely If You Are,115436098,16393.0
JP Saxe - A Little Bit Yours,115340332,39158.0
Jameson Rodgers - Cold Beer Calling My Name,115288905,77099.0
LATIN MAFIA - Julieta,115273584,179736.0
Tiara Andini - Maafkan Aku #terlanjurmencinta,115250836,71863.0
Israel & Rodolffo - Faz Amor Comigo Só Hoje,115133012,9109.0
JBEE - 4am,114630063,48210.0
Adele - To Be Loved,114581783,46471.0
"Sidoka - Louis V, Menina Linda",114342728,76317.0
Ninho - VVS,114321785,51519.0
La Fiera de Ojinaga - No Paras de Hacerme Feliz,114089031,90162.0
Vitor Fernandes - Vou falar que não quero,114054258,14396.0
Wet Leg - Wet Dream,113976620,113447.0
Foreign Teck - Conexión,113626267,62337.0
Anitta - NO CHÃO NOVINHA,113568411,58202.0
Skrillex - Don’t Go,113498142,29721.0
Koba LaD - Daddy chocolat,113438462,56880.0
Alan Walker - Man On The Moon,113419012,69925.0
YOASOBI - ハルカ,113158914,74399.0
kostromin - Моя голова винтом,112779606,29882.0
Drake - Get Along Better,112725701,75472.0
BLANCO - Finché Non Mi Seppelliscono,112404131,41626.0
Quinn XCII - Stay Next To Me,112330946,17397.0
J. Cole - l e t . g o . m y . h a n d,112166339,52148.0
Whales - Dead To Me,112102639,48184.0
Sech - PSL,111950080,23795.0
Murilo Huff - Uma Ex,111752280,38721.0
Kenndog - Beethoven,111624175,23813.0
J. Cole - 9 5 . s o u t h,111527677,34049.0
Rkomi - LA CODA DEL DIAVOLO (con ELODIE),111513737,51273.0
Bo Burnham - All Eyes On Me,111411306,31034.0
CORPSE - agoraphobic,111013610,23667.0
Joeboy - Sip (Alcohol),110948294,99904.0
Dave - Verdansk,110637148,76598.0
01099 - Durstlöscher,110584297,67533.0
John Mayer - Last Train Home,110516915,46071.0
Marília Mendonça - Motel Afrodite,110506005,39293.0
Billy Currington - We Are Tonight,110492843,28999.0
No.1 - Yarım Kalan Sigara,110421250,87951.0
Rkomi - LUNA PIENA (con IRAMA),110275866,51934.0
NCT DREAM - Life Is Still Going On,110255544,96795.0
PEDRO SAMPAIO - FALA MAL DE MIM,110239042,18821.0
DJ Snake - Selfish Love,109992153,20702.0
The Kid LAROI - MAYBE,109963970,18641.0
C. Tangana - Párteme La Cara,109839252,71592.0
Taylor Swift - You All Over Me,109767730,38428.0
Taylor Swift - The Last Time,109453825,63041.0
Justin Bieber - Loved By You,109206527,53201.0
Brisa Star - Se Joga no Passinho,109129900,20866.0
Lil Tjay - Move On,109071657,37618.0
Taylor Swift - Come Back...Be Here (Taylor's Version),109056059,61265.0
Pop Smoke - Demeanor,108846238,38416.0
David Bisbal - Mi Princesa,108699781,55503.0
Tegi Pannu - Schedule,108658412,90141.0
JEON SOMI - What You Waiting For,108511501,35115.0
Taylor Swift - Forever & Always (Taylor’s Version),108405309,65283.0
JEON SOMI - XOXO,108101313,50419.0
Idgitaf - Takut,108091411,95301.0
YOASOBI - もう少しだけ,107981203,55719.0
Taylor Swift - Treacherous (Taylor's Version),107956635,46769.0
Jorge & Mateus - Namorando Com Saudade,107923201,13770.0
DG e Batidão Stronda - Sem Sentimento,107842773,14710.0
Berkay Altunyay - Olmazlara İnat,107757948,80853.0
Jhayco - Christian Dior,107703600,32028.0
Twenty One Pilots - Saturday,107554625,74936.0
Polo G - No Return,107316410,21662.0
YOASOBI - アンコール,107143050,48734.0
David Bisbal - Me Enamoré De Ti,107088429,33587.0
Surfaces - Come With Me,107084175,68449.0
"Tyler, The Creator - LEMONHEAD",106965290,59323.0
Jhayco - Tokyo,106744670,198725.0
Taylor Swift - it’s time to go,106492687,58598.0
"Luis Angel ""El Flaco"" - Y Si Se Quiere Ir",106466497,70619.0
Måneskin - VENT'ANNI,106435333,45625.0
H.E.R. - Damage,106128637,48695.0
Larissa Lambert - Weak,106101293,36932.0
Billie Eilish - Everybody Dies,106023325,101140.0
Fedez - MILLE,105893699,24856.0
Lovejoy - Sex Sells,105829226,16516.0
Alessia Cara - Make It To Christmas,105793947,1580.0
JELEEL! - DIVE IN!,105689853,57530.0
OneRepublic - Wanted,105682922,17830.0
"DJ Patrick Muniz - Trava na Pose, Chama no Zoom, Da um Close",105663175,12838.0
D.O.D - Still Sleepless,105585844,178761.0
A Boogie Wit da Hoodie - 24 Hours,105456415,72746.0
SpotemGottem - Beat Box 3,105448222,15207.0
Drake - Race My Mind,105329107,60161.0
DJ Khaled - LET IT GO,105223936,24355.0
Baby Keem - vent,104752449,95650.0
Enrique Iglesias - ME PASE,104696662,32379.0
MC Cabelinho - ESSÊNCIA DE CRIA,104509870,54538.0
Griff - Black Hole,104487626,23207.0
"Tyler, The Creator - CORSO",104072008,68575.0
"24kGoldn - 3, 2, 1",103931759,26759.0
Anuel AA - North Carolina,103810070,71152.0
David Bisbal - Diez Mil Maneras,103777617,18645.0
Henrique & Juliano - Rasteira,103771910,23649.0
Tananai - BABY GODDAMN,103700050,58268.0
BLANCO - Paraocchi,103670958,23897.0
Feid - AMOR DE MI VIDA,103301885,92190.0
Jhayco - En Mi Cuarto,103246461,48145.0
Seether - Nobody Praying For Me,103230073,59725.0
NCT DREAM - Hello Future,103118411,64886.0
OneRepublic - Didn't I,102861030,17906.0
Fresto Music - Me Hace Daño Verte,102689143,
Lovejoy - Taunt,102493953,17291.0
Kay Flock - Is Ya Ready,102362706,117544.0
Yuridia - Cobarde,102196556,38773.0
Seether - Country Song,102194305,53265.0
Lil Nas X - MONTERO (Call Me By Your Name),102128108,17359.0
Doja Cat - Options,102073712,41884.0
Timal - Filtré,101814449,60281.0
Baby Keem - range brothers,101709292,40547.0
The Kid LAROI - FEEL SOMETHING,101696477,25156.0
Bresh - Angelina Jolie,101441259,85535.0
KAROL G - LEYENDAS,101346662,29742.0
Ha*Ash - Odio Amarte,100765005,59074.0
Rkomi - PARTIRE DA TE,100661468,27712.0
Stray Kids - DOMINO,100644091,69019.0
Jamule - Liege wieder wach,100555877,33474.0
Judika - Bagaimana Kalau Aku Tidak Baik Baik Saja,100521554,67186.0
Felix Jaehn - No Therapy,100502176,9848.0
Gusttavo Lima - Não Me Arranha,100267305,13466.0
